stationCode;date;bikeName;dockPosition;bikeRate
41303;36793
41303;37298
41303;13910
41303;41707
41303;41796
41303;05451
41303;43569
41303;11398
41303;45215
41303;42870
41303;39936
41303;57834
41303;55430
41303;57296
41303;57965
41303;57910
5022;50785
5022;07006
5022;36614
5022;57623
9106;21659
9106;22227
9106;01402
9106;17932
9106;22378
9106;26349
9106;56046
9106;57325
17040;10078
9038;13882
9038;07488
9038;40972
8009;03330
8009;09474
8009;05832
8009;07692
8009;23913
8009;52818
8009;45346
8009;44566
8009;44902
8009;57123
1001;41809
1001;19806
1001;16279
1001;04868
1001;30837
1001;44829
1001;42812
1001;34100
1001;53337
19105;36021
19105;31322
19105;06320
19105;55347
31103;39575
31103;12982
31103;10730
31103;03262
31103;04119
31103;39367
31103;41437
31103;09364
31103;14760
31103;17489
31103;36743
31103;39411
31103;21355
31103;15014
31103;19347
31103;25222
31103;15283
31103;14509
31103;06370
31103;42621
31103;45084
31103;44671
31103;45284
31103;18064
31103;50523
31103;51486
31103;53097
31103;56151
31103;57225
31103;55759
6001;14244
6001;21597
6001;21821
6001;33494
6001;31179
6001;37562
6001;41651
6001;41848
6001;45614
6001;10880
22409;09201
22409;14394
22409;15437
22409;56674
22409;37838
22409;12909
22409;58096
22409;53378
22409;55839
5020;08698
5020;04670
5020;10596
5020;50976
5020;08284
5020;10471
5020;16947
5020;03522
5020;01245
5020;23952
5020;07774
5020;18212
5020;10435
5020;37398
5020;04297
5020;10468
5020;18258
5020;42821
5020;44116
5020;43678
5020;45402
5020;24270
5020;00732
5020;56435
5020;57492
10025;17291
10025;08613
10025;40092
19015;36315
19015;40497
19015;16014
19015;24858
19015;53275
26003;15330
26003;01269
26003;13530
26003;07948
26003;26015
26003;15949
26003;41199
26003;45088
26003;11032
26003;22196
26003;55654
26003;56749
17004;57614
17004;31235
17004;40771
17004;57491
19003;24616
19003;06449
19003;57801
19003;57927
8036;12279
8036;36377
8036;12050
8036;31676
8036;52561
31024;06476
31024;16520
31024;07087
31024;38187
31024;26444
31024;35017
31024;42646
31024;55711
31024;57973
31024;57654
12151;05129
12151;19809
12151;8546
12151;22521
12151;25484
12151;20772
12151;20777
12151;44905
12151;19967
12151;52674
12151;23097
12151;07470
12151;02658
12151;19023
12151;07375
12151;21785
12151;18925
12151;24631
12151;82858
12151;44057
12151;10884
12151;17763
12151;04540
12151;19663
12151;19434
12151;05396
12151;10674
12151;38241
12151;03349
12151;19624
12151;18359
12151;22078
12151;26401
12151;20920
12151;40631
12151;00792
12151;43466
12151;08521
12151;43594
12151;02680
12151;44184
12151;44461
12151;44469
12151;43003
12151;50189
12151;38848
12151;20075
12151;50932
12151;17068
12151;50774
12151;19228
12151;23713
12151;53201
12151;56083
12151;55580
12151;57487
12151;57151
9022;17186
9022;23227
9022;12266
9022;38730
9022;42811
9022;44670
9022;18117
9022;53236
9022;05426
16026;37651
16026;36871
16026;13698
16026;08705
16026;57503
16026;57809
9028;13290
9028;43913
9028;41211
9028;42910
9028;35764
9028;50183
9028;50978
11027;23464
11027;10625
11027;26311
11027;09939
11027;37073
11027;05137
11027;52086
11027;21959
11027;04055
11027;22344
11027;36330
11027;45627
11027;30068
11027;31222
11027;39358
11027;41986
11027;25810
11027;31502
11027;30163
11027;45768
11027;37264
11027;06172
11027;26145
11027;37918
11027;15271
11027;35396
11027;50407
11027;43772
11027;00153
11027;55620
11027;56335
11027;57695
11027;58416
17043;03115
17043;45126
17043;03357
17043;22619
17043;37708
19026;35533
19026;11936
19026;36849
19026;15751
19026;26007
19026;55828
16039;02730
16039;18029
16039;11593
16039;14323
16039;00537
16039;24657
16039;35538
16039;22292
16039;36212
16039;58991
16039;27108
16039;55349
16039;41388
16039;43058
16039;42712
16039;44703
16039;44910
16039;50000
16039;15624
16039;56483
16039;56565
16039;57992
16039;55717
16039;58153
11023;10096
11023;50985
11023;15038
11023;16137
11023;04352
11023;00389
11023;31648
11023;14646
11023;16305
11023;36762
11023;09312
11023;07585
11023;09271
11023;15703
11023;42506
11023;36154
11023;14933
11023;12911
11023;33453
11023;38682
11023;08117
11023;38457
11023;36350
11023;33105
11023;22234
11023;44445
11023;43476
11023;44117
11023;43736
11023;45034
11023;19559
11023;44722
11023;45289
11023;44925
11023;52166
11023;52399
11023;53216
11023;19116
11023;56874
11023;55810
11023;55842
45003;38209
45003;41570
45003;37627
45003;38802
45003;55004
45003;57040
17030;36906
17030;24798
17030;22982
17030;20801
17030;39699
17030;34429
17030;36616
17030;04722
17030;58295
8034;25619
8034;09956
8034;34202
8034;08207
8034;38328
8034;18277
8034;34737
8034;45595
8034;42810
8034;26192
8034;52662
8034;26121
8034;55703
15067;36380
15067;03250
15067;23589
15067;50647
15067;51127
43401;45165
43401;20909
43401;24759
43401;05731
43401;32213
43401;02698
43401;44651
43401;51057
43401;02366
43401;53434
43401;25750
43401;57241
43401;55068
26002;19137
26002;23648
26002;15684
26002;52497
26002;08645
26002;45338
26002;43385
26002;21635
26002;52584
26002;13595
26002;57145
6006;12126
6006;41642
6006;50908
6006;55601
12128;17243
12128;09911
12128;10493
12128;16544
12128;19555
12128;30829
12128;41017
12128;40496
12128;26586
12128;37655
12128;55709
31022;36015
31022;26043
31022;10003
31022;25930
31022;53198
31022;56651
31022;55300
31022;57715
31022;57995
19101;19310
19101;24036
19101;19068
19101;10264
19101;35801
19101;36029
19101;26178
19101;35359
19101;55583
14003;12861
14003;50756
14003;12602
46002;51719
46002;15593
46002;20381
46002;12368
46002;13607
46002;24686
46002;18764
46002;30843
46002;13875
46002;04920
46002;14919
46002;44355
46002;25586
46002;04443
46002;55999
46002;56011
46002;56932
46002;56568
46002;56466
46002;58952
11113;00993
11113;16768
11113;51666
11113;04071
11113;19836
11113;22688
11113;13683
11113;18776
11113;44489
11113;43333
11113;43687
11113;09429
11113;23907
11113;02513
11113;50485
11113;50212
11113;51241
11113;52112
11113;52609
11113;24713
11113;55168
21212;15693
21212;35897
21212;51364
21212;42536
21212;44727
21212;44320
21212;51105
21212;36440
21212;56883
42706;14905
42706;26239
42706;43358
42706;16637
42706;37699
42706;51987
42706;38455
42706;56899
42706;57448
42706;55560
42706;57251
42706;57022
42706;58656
33017;17145
33017;08403
33017;10637
33017;21126
33017;26095
33017;22687
33017;33282
33017;17565
33017;13430
33017;15914
33017;57542
33017;56330
33017;55309
33017;55297
33017;57451
33017;57650
15042;02710
15042;22878
15042;07994
15042;03341
15042;42916
15042;12252
15042;52305
15042;53211
15042;02945
15042;38754
15042;44471
15042;52001
15042;01391
15042;16952
20112;34703
19044;00436
8045;10768
8045;41327
8045;00785
8045;17133
8045;22152
8045;02458
8045;19998
8045;23109
8045;24126
8045;07693
8045;09246
8045;44467
8045;16923
8045;11019
8045;43125
8045;11994
8045;43422
8045;21962
8045;02818
8045;14492
8045;24464
8045;00288
8045;16785
8045;51586
8045;10490
8045;04200
8045;40609
8045;03254
8045;35853
8045;14195
8045;40402
8045;40873
8045;23159
8045;45554
8045;44175
8045;45388
8045;13976
8045;50264
8045;50578
8045;51045
8045;51561
8045;19122
8045;22649
8045;53240
21312;15851
21312;55446
18011;06592
18011;26790
18011;26382
18011;09803
18011;25789
18011;41790
18011;09190
18011;15462
18011;41632
18011;26822
18011;57823
18011;22138
18011;39739
18011;10165
18011;40005
18011;17059
18011;13203
18011;43663
18011;50376
18011;25907
18011;43997
18011;55875
18011;58021
18011;56296
18011;56098
18011;57052
18011;57891
18011;58192
44006;27028
44006;19549
44006;16731
44006;18495
44006;10281
44006;41222
44006;26014
44006;38257
44006;12640
44006;36568
44006;03864
44006;51813
44006;55993
44006;55134
44006;55619
44006;57273
44006;58577
22202;45450
19120;31666
19120;01214
19120;17576
19120;56683
19120;56299
21306;43199
21306;20700
21306;12392
21306;51649
21306;00020
21306;10990
21306;17265
21306;17248
21306;02689
21306;13027
21306;09690
21306;24318
21306;16948
21306;26131
21306;19294
21306;36570
21306;10308
21306;16526
21306;09799
21306;21541
21306;21932
21306;21737
21306;21447
21306;24092
21306;44959
21306;07270
21306;43539
21306;50213
21306;51179
21306;15671
21306;52610
21306;53393
12114;12727
12114;13280
12114;14463
12114;41525
12114;38191
12114;19908
12114;44580
12114;17812
12114;56834
12114;58632
14138;14204
14138;39291
14138;40461
14138;36832
46003;07542
46003;00813
46003;10457
46003;20177
46003;51259
46003;02331
46003;23073
46003;10056
46003;30608
46003;37528
46003;33211
46003;03211
46003;43443
46003;45470
46003;42944
46003;43479
46003;44715
46003;52680
46003;11197
18028;06156
18028;23471
18028;38343
18028;19079
18028;40541
18028;35996
18028;41166
18028;43503
18028;57524
18028;57622
18028;55946
18028;57146
18028;58534
10024;22692
10024;04189
10024;56636
10024;56166
10024;57735
18031;13821
18031;07446
18031;36452
18031;43984
18031;25239
18031;01727
18031;57819
18031;57759
18031;57726
42014;00312
42014;00237
42014;44192
42014;45172
42014;13046
42014;03193
42014;17917
42014;22765
42014;24901
42014;21908
42014;03956
42014;17196
42014;00501
42014;02285
42014;23518
42014;17206
42014;43618
42014;44306
42014;43892
42014;50732
42014;51383
42014;52366
42014;52875
42014;52673
42014;57202
42014;55723
20037;13621
20037;13300
20037;56962
20037;56582
8017;20620
8017;17299
8017;44345
8017;02907
8017;03086
8017;09024
8017;17630
8017;11663
8017;23742
8017;07786
8017;23407
8017;00502
8017;40760
8017;10741
8017;07536
8017;32145
8017;08121
8017;11107
8017;22761
8017;45064
8017;21851
8017;43053
8017;20881
8017;44511
8017;43630
8017;45106
8017;45675
8017;43928
8017;06405
8017;41749
8017;15181
8017;35577
8017;13180
8017;50223
8017;17799
8017;50702
8017;14269
8017;52299
8017;52261
8017;52384
8017;51989
8017;52656
8017;52605
8017;52796
8017;21502
8017;57955
8017;57226
15054;08173
15054;04156
15054;25697
15054;15791
15054;10974
15054;01434
15054;10416
15054;25738
15054;44372
15054;44840
15054;45022
15054;52034
15054;52378
15054;57815
15106;09897
15106;09294
15106;05949
15106;16267
15106;12086
15106;38534
15106;21868
15106;10377
15106;05082
15106;03106
15106;22723
15106;37279
15106;20746
15106;09184
15106;22742
15106;07074
15106;10353
15106;03486
15106;34083
15106;06210
15106;23842
15106;42903
15106;43285
15106;45687
15106;44061
15106;43721
15106;44374
15106;22536
15106;50307
15106;50920
15106;51221
15106;51389
15106;52897
15106;52370
15106;53044
5124;02057
5124;03117
5124;38227
5124;57727
14106;41426
14106;37590
18046;21782
18046;43748
18046;35826
2111;08196
2111;05512
2111;13783
2111;18024
2111;21290
2111;21684
2111;51490
2111;22179
2111;07541
2111;02856
2111;08245
2111;20818
2111;17846
2111;04209
2111;25534
2111;18346
2111;01498
2111;43141
2111;09669
2111;44802
2111;44131
2111;44454
2111;42984
2111;34089
2111;43726
2111;50518
2111;50495
2111;50387
2111;53388
44013;31138
44013;20446
44013;37263
44013;11951
44013;13509
44013;55050
8054;37854
15109;20080
15109;18601
15109;11252
15109;23434
15109;15491
15109;11785
15109;22414
15109;25348
15109;04527
15109;25739
15109;22121
15109;51067
15109;09205
15109;45680
15109;50568
15109;43009
15109;20880
15109;43249
15109;43647
15109;44080
15109;44638
15109;45707
15109;51046
15109;52484
15109;52558
15109;52692
15109;52722
15109;43239
35010;26309
35010;13437
35010;26110
35010;41078
35010;24520
35010;13954
35010;26287
35010;41105
35010;35334
35010;04586
35010;04848
35010;14073
35010;41667
35010;55284
35010;56887
14124;23362
14124;39072
14124;34221
14124;13233
14124;25349
14124;55716
14124;55520
15133;45779
15133;17459
15133;22589
15133;30841
15133;39862
15133;53014
15133;32194
15133;43808
15133;10874
15133;01107
15133;31708
15133;56934
15110;51431
15110;15318
15110;20991
15110;06518
15110;20616
15110;24748
15110;37773
15110;07620
15110;05080
15110;44226
15110;45853
15110;42697
15110;43914
15110;50508
15110;50381
15110;52868
15110;55127
15110;57585
21006;42975
21006;03993
21006;24375
21006;03581
21006;14553
21006;09975
21006;08218
21006;08490
21006;20936
21006;07180
21006;39692
21006;12446
21006;43014
21006;45371
21006;45272
21006;43282
21006;44800
21006;44937
21006;52297
21006;52840
21006;57856
21015;34477
21015;12434
21015;22024
21015;24138
21015;16881
21015;10984
21015;21026
21015;20970
21015;38753
21015;24633
21015;45766
21015;37224
21015;07021
21015;26817
21015;06382
21015;44009
21015;07676
21015;52832
15034;17323
15034;00419
15034;16913
15034;23567
15034;20356
15034;23857
15034;39647
15034;23967
15034;03458
15034;35682
15034;30606
15034;42920
15034;42745
15034;42849
15034;43770
15034;22770
15034;51079
15034;12178
22203;34507
22203;24936
22203;36859
22203;57794
22203;56325
22203;58216
48010;06628
48010;26487
48010;19125
48010;14754
48010;56776
48010;11751
48010;41548
48010;52365
48010;02417
48010;34026
41202;01536
41202;01828
41202;41662
41202;34110
41202;16904
41202;51927
41202;57802
41202;58134
41202;58176
42021;07641
42021;26159
42021;15893
42021;21016
42021;10384
42021;37325
42021;10014
42021;34075
42021;43970
42021;09456
42021;43435
42021;45083
42021;43542
42021;37386
42021;39192
42021;51037
42021;10502
42021;51725
42021;52009
42021;52621
42021;57883
42021;57644
42021;56029
42021;55088
42021;55190
35020;12018
35020;24440
35020;31315
31003;26248
31003;26203
31003;36449
31003;25670
31003;39211
31003;43065
31003;43094
31003;43738
31003;55690
31003;55210
31003;55326
31003;55145
11039;11014
11039;18929
11039;11501
11039;05805
11039;00742
11039;09261
11039;51893
11039;05527
11039;21395
11039;02902
11039;11322
11039;02744
11039;53327
11039;20372
11039;01145
11039;04178
11039;42636
11039;06473
11039;00544
11039;45367
11039;10345
11039;43727
11039;13335
11039;10988
11039;51949
11039;52430
11039;52435
11039;57287
17013;05677
17013;05646
17013;40201
17013;35311
17013;44225
17013;44711
17013;03031
17013;56065
17031;35878
17031;08830
17031;03481
17031;08346
17031;06494
17031;26409
17031;43304
17031;19445
17031;08508
17031;19651
17031;53226
5106;16550
5106;03297
5106;02973
5106;05817
5106;20671
5106;01002
11026;34972
11026;25251
11026;16036
11026;41325
11026;26474
11026;41700
11026;40354
11026;36720
11026;44081
11026;45902
11026;50600
11026;36919
11026;02139
11026;35946
11026;56386
13050;04782
13050;03125
13050;23955
13050;51426
13050;19429
13050;15993
13050;44517
13050;40666
13050;09091
13050;02307
13050;03604
13050;52553
13050;03491
13050;17318
13050;02823
13050;21013
13050;23678
13050;12429
13050;17755
13050;09503
13050;15139
13050;09487
13050;19540
13050;22675
13050;07967
13050;43218
13050;18281
13050;20755
13050;00054
13050;00440
13050;42861
13050;44385
13050;43415
13050;45315
13050;42723
13050;45143
13050;21282
13050;44005
13050;25614
13050;42990
13050;51215
13050;06857
13050;52406
13050;53381
13050;43937
13050;55109
13050;55525
19024;26488
19024;36913
19024;34062
19024;55195
19024;57506
19024;55599
8057;31692
8057;45668
8057;13930
9010;08594
9010;04292
9010;20013
9010;35297
9010;01130
9010;20317
9010;44568
9010;50552
9010;53119
15021;50763
15021;22421
15021;04593
15021;45796
15021;24403
15021;53430
5012;57546
21701;05843
21701;38870
21701;03493
21701;39400
21701;16995
21701;11181
21701;41125
21701;41011
21701;56050
21701;55858
21701;56365
21701;56806
21701;56062
22003;20614
22003;02322
22003;16994
22003;16199
22003;11882
22003;23108
22003;23237
22003;08098
22003;07370
22003;44858
22003;36802
22003;06471
22003;37612
22003;01034
22003;44897
22003;45225
22003;30755
22003;53115
22003;11742
22003;55702
22003;55222
22003;55552
16038;01157
16038;24592
16038;07572
16038;12549
16038;33044
16038;26097
16038;44963
16038;36974
16038;15117
17125;41742
17125;39485
17125;56761
16108;02060
16108;13115
16108;37186
16108;19583
16108;19393
16108;50890
16108;56722
16108;56987
43005;35498
43005;39016
43005;26350
43005;57004
19032;03375
19032;36174
19032;57238
19032;56937
22016;17575
22016;20701
22016;11229
22016;09767
22016;36973
22016;19678
22016;17207
22016;07134
22016;19812
22016;25948
22016;31492
22016;02972
22016;03200
22016;20983
22016;43692
22016;03454
22016;53351
22016;33089
22016;55444
14136;37156
14136;06755
10014;13527
10014;23598
10014;02693
10014;10640
10014;16031
10014;14692
10014;12581
10014;36822
10014;56146
10014;40233
10014;43938
10014;45805
10014;50185
10014;51910
10014;18253
10014;52924
10014;52963
9032;23055
9032;11489
9032;45065
9032;01185
9032;06881
9032;34402
5123;16238
5123;08860
5123;16216
5123;23908
5123;17384
5123;24430
5123;24588
5123;12469
5123;35700
5123;17056
5123;11597
5123;44796
5123;43169
5123;50787
5123;44594
5123;42897
5123;21189
5123;50377
5123;50991
5123;51144
11035;17451
11035;23438
11035;43030
11035;24704
11035;15219
11035;35490
11035;24498
11035;23666
11035;18031
11035;45277
11035;02437
11035;44811
11035;57981
11035;56586
42010;09837
42010;22290
42010;11659
42010;19898
42010;00907
42010;12216
42010;21656
42010;22092
42010;02800
42010;09888
42010;20069
42010;17219
42010;22554
42010;45786
42010;12608
42010;16529
42010;43149
42010;05485
42010;04322
42010;24484
42010;21192
42010;16303
42010;10480
42010;23655
42010;16796
42010;12046
42010;03495
42010;45221
42010;09269
42010;45227
42010;02899
42010;17815
42010;10394
42010;44786
42010;45107
42010;43788
42010;01966
42010;50486
42010;51100
42010;51142
42010;43274
42010;45375
42010;52332
42010;52776
42010;52970
42010;55910
42010;57473
15046;05896
15046;35829
15046;37414
15046;36643
15046;41379
15046;44804
15046;18642
15046;39509
15046;55581
15046;56264
46001;05859
46001;19141
46001;11638
46001;07945
46001;19039
46001;13538
46001;03222
46001;41098
46001;20132
46001;43079
46001;52724
46001;57922
46001;57194
16040;36077
16040;36251
16040;11937
16040;14407
16040;37491
16040;38548
16040;17843
16040;44737
16040;42743
16040;51999
16040;56703
22006;06243
22006;16666
22006;31178
22006;41787
22006;51346
22006;52090
22006;57775
22006;58011
17028;39568
17028;23014
17028;21744
17028;04473
17028;45344
17028;43531
17028;43219
21301;21419
21301;11468
21301;10565
21301;14534
21301;11397
21301;21448
21301;22224
21301;34412
21301;16283
21301;03305
21301;09397
21301;22960
21301;51627
21301;27038
21301;12356
21301;36636
21301;44629
21301;03856
21301;36554
21301;00933
21301;44536
21301;43501
21301;15451
21301;51487
21301;01876
21301;21408
21301;53192
21301;53290
21301;58100
21301;55331
21301;55733
21301;55751
42302;10553
42302;12167
42302;14145
42302;18070
42302;05189
42302;04169
42302;55744
42302;56037
42302;56040
21110;20121
21110;30196
21110;14749
21110;08226
21110;25873
21110;18912
21110;45503
21110;44003
21110;21839
21110;44915
21110;57921
21110;56360
21110;58075
21110;56464
19029;39903
19029;55652
21104;12395
21104;09699
21104;24365
21104;36103
21104;22559
21104;11488
21104;40257
21104;01844
21104;05004
21104;07992
21104;58335
9005;55714
15013;09258
15013;04276
15013;03091
15013;07555
15013;03772
15013;20615
15013;05262
15013;08671
15013;03831
15013;18408
15013;18229
15013;17768
15013;24148
15013;02877
15013;50399
15013;50873
15013;52625
15013;58392
15013;58617
1002;36446
1002;17288
1002;21946
1002;24838
1002;04382
1002;21564
1002;44224
11004;24987
11004;31609
11004;13171
11004;00900
11004;51132
11004;55659
42301;16135
42301;15441
42301;45491
42301;42627
42301;05981
42301;55649
42301;56332
42301;57677
42301;56497
42504;19194
42504;3626
42504;31744
42504;25592
42504;50174
42504;07761
42504;34814
42504;31546
42504;14939
42504;27034
42504;35906
42504;01121
42504;34510
42504;52018
42504;55214
42504;57085
42015;16247
42015;12851
42015;17884
42015;31724
42015;23802
42015;07078
42015;36252
42015;37395
42015;34928
42015;03030
42015;55575
42015;03554
42015;43649
42015;55930
42015;56878
19008;00553
19008;40249
19008;12875
19008;26077
19008;35409
19008;26712
19008;21122
19008;52847
19008;58023
19008;56159
19008;55123
32016;01021
32016;34328
32016;22193
32016;07894
32016;15975
32016;43397
32016;02090
32016;57335
32016;58069
9021;00680
9021;02941
9021;50936
9021;56626
41402;16368
41402;41533
41402;34072
41402;38367
41402;31352
41402;20036
41402;03753
41402;11471
41402;16634
41402;19936
41402;34396
41402;24619
41402;36476
41402;44562
41402;40407
41402;36285
41402;42018
41402;21028
41402;24992
41402;05165
41402;02631
41402;36673
41402;13540
41402;52866
12009;03012
12009;16609
12009;08838
12009;09276
12009;17725
12009;26511
12009;03307
12009;18719
12009;45716
12009;45326
12009;24057
12009;51003
12009;50512
12009;50394
12009;51456
12009;52057
12009;52464
12009;58093
7005;02797
7005;53315
7005;11814
7005;07920
7005;07772
7005;04332
7005;15238
7005;16990
7005;17872
7005;11896
7005;00244
7005;22790
7005;44322
7005;12597
7005;23692
7005;00043
7005;07350
7005;17496
7005;04304
7005;51271
7005;43225
7005;42752
7005;43420
7005;45435
7005;43768
7005;10832
7005;50247
7005;14139
7005;50885
